method,dataset,category,target_idx,cos_orig_adv,cos_q_orig,cos_q_adv,query_sim_delta
unique_words,rewrite_to_rank,Womens Clothing,6,0.9422656,0.6074177,0.5362811,-0.071136594
unique_words,rewrite_to_rank,Womens Clothing,8,0.9151703,0.5763515,0.5569782,-0.019373298
unique_words,rewrite_to_rank,Womens Clothing,9,0.86789936,0.5573158,0.5542261,-0.003089726
unique_words,rewrite_to_rank,Womens Clothing,10,0.97800267,0.5943636,0.5887008,-0.005662799
unique_words,rewrite_to_rank,Womens Clothing,7,0.979557,0.5522756,0.5310884,-0.021187186
unique_words,llm_rank_optimizer,books,1,0.94214076,0.5640372,0.5812882,0.017251015
unique_words,llm_rank_optimizer,books,2,0.93811154,0.57928693,0.57398736,-0.005299568
unique_words,llm_rank_optimizer,books,3,0.9529335,0.572106,0.56188524,-0.010220766
unique_words,llm_rank_optimizer,books,4,0.94672704,0.5715151,0.5714737,-4.1365623e-05
unique_words,llm_rank_optimizer,books,5,0.9145886,0.5465578,0.5508027,0.0042449236
unique_words,llm_rank_optimizer,books,8,0.94049615,0.57388437,0.5674226,-0.0064617395
unique_words,llm_rank_optimizer,books,6,0.94660795,0.5546549,0.5474144,-0.007240474
unique_words,llm_rank_optimizer,books,9,0.9554649,0.5614672,0.5611475,-0.0003196597
unique_words,llm_rank_optimizer,books,10,0.96013635,0.578241,0.56935877,-0.008882225
unique_words,llm_rank_optimizer,cameras,1,0.89213324,0.67648923,0.65540844,-0.021080792
unique_words,llm_rank_optimizer,cameras,2,0.9231471,0.66276497,0.64202243,-0.020742536
unique_words,llm_rank_optimizer,books,7,0.9099707,0.5579021,0.5517828,-0.006119311
unique_words,llm_rank_optimizer,cameras,3,0.9711188,0.666965,0.64221597,-0.02474904
unique_words,llm_rank_optimizer,cameras,5,0.94177866,0.62908196,0.6108353,-0.01824665
unique_words,llm_rank_optimizer,cameras,4,0.91639704,0.64463913,0.64896655,0.0043274164
unique_words,llm_rank_optimizer,cameras,6,0.9360649,0.64437795,0.63919187,-0.005186081
unique_words,llm_rank_optimizer,cameras,7,0.93524075,0.64162785,0.6365596,-0.0050682425
unique_words,llm_rank_optimizer,cameras,8,0.91559446,0.66820055,0.6312862,-0.03691435
unique_words,llm_rank_optimizer,cameras,9,0.97814023,0.62595344,0.60452735,-0.021426082
unique_words,llm_rank_optimizer,cameras,10,0.93699306,0.5952883,0.59491265,-0.00037562847
unique_words,llm_rank_optimizer,coffee_machines,1,0.92859083,0.6214795,0.59017247,-0.03130704
unique_words,llm_rank_optimizer,coffee_machines,2,0.88644624,0.7174771,0.66034913,-0.057127953
unique_words,llm_rank_optimizer,coffee_machines,3,0.86808395,0.6824726,0.6637927,-0.018679857
unique_words,llm_rank_optimizer,coffee_machines,4,0.9059908,0.6619445,0.6497887,-0.012155831
unique_words,llm_rank_optimizer,coffee_machines,5,0.9083075,0.6830745,0.6334141,-0.049660385
unique_words,llm_rank_optimizer,coffee_machines,6,0.90572506,0.71007156,0.6630239,-0.047047675
unique_words,llm_rank_optimizer,coffee_machines,7,0.9309536,0.6847104,0.6506454,-0.03406501
unique_words,llm_rank_optimizer,coffee_machines,9,0.92380226,0.6525782,0.58852386,-0.06405431
unique_words,llm_rank_optimizer,coffee_machines,8,0.93970263,0.687191,0.6268188,-0.060372233
unique_words,llm_rank_optimizer,coffee_machines,10,0.92560184,0.71434176,0.66995966,-0.044382095
unique_words,llm_rank_optimizer,election_articles,2,0.9903747,0.586493,0.6095419,0.023048878
unique_words,llm_rank_optimizer,election_articles,1,0.92637336,0.6393352,0.6391405,-0.00019472837
unique_words,llm_rank_optimizer,election_articles,3,0.7823149,0.6267677,0.51206213,-0.11470556
unique_words,llm_rank_optimizer,election_articles,5,0.64619863,0.6212609,0.62196755,0.00070667267
unique_words,llm_rank_optimizer,election_articles,6,0.6834053,0.6871625,0.6207093,-0.06645322
unique_words,llm_rank_optimizer,election_articles,4,0.81678855,0.6718347,0.58985126,-0.08198345
unique_words,llm_rank_optimizer,election_articles,9,0.9667283,0.6357826,0.6220315,-0.01375109
unique_words,llm_rank_optimizer,election_articles,7,0.73618275,0.6395006,0.56624544,-0.07325518
unique_words,llm_rank_optimizer,election_articles,10,0.725967,0.62594604,0.53514814,-0.0907979
unique_words,llm_rank_optimizer,election_articles,8,0.8234563,0.62522066,0.5344571,-0.09076357
unique_words,cseo,books,1,0.9537782,0.5695341,0.5297582,-0.039775908
unique_words,cseo,books,2,0.965229,0.57667863,0.52938443,-0.0472942
unique_words,cseo,books,3,0.9217526,0.54112756,0.571144,0.030016422
unique_words,cseo,books,4,0.94447863,0.48992914,0.5056464,0.015717268
unique_words,cseo,books,5,0.9405052,0.4816802,0.519742,0.038061798
unique_words,cseo,books,7,0.9622724,0.54776907,0.54161185,-0.0061572194
unique_words,cseo,books,9,0.8524419,0.58117396,0.55994725,-0.021226704
unique_words,cseo,books,6,0.93786776,0.5337393,0.53419626,0.0004569292
unique_words,cseo,books,8,0.9646613,0.467512,0.48302117,0.015509158
unique_words,cseo,books,10,0.9464391,0.57213944,0.5582611,-0.0138783455
unique_words,cseo,debate,1,0.86309177,0.65594274,0.5904869,-0.065455854
unique_words,cseo,debate,2,0.9205715,0.51917076,0.55323404,0.03406328
unique_words,cseo,debate,3,0.88298464,0.5537249,0.6419767,0.08825183
unique_words,cseo,debate,4,0.9526349,0.6114144,0.6722126,0.060798228
unique_words,cseo,debate,5,0.918548,0.58411777,0.6069424,0.022824645
unique_words,cseo,debate,6,0.87104917,0.6051152,0.5708822,-0.034232974
unique_words,cseo,debate,8,0.913573,0.46055335,0.5607357,0.100182354
unique_words,cseo,debate,9,0.9156296,0.51046735,0.5085256,-0.0019417405
unique_words,cseo,debate,10,0.8880071,0.43401474,0.50169885,0.067684114
unique_words,cseo,debate,7,0.95480824,0.563348,0.58846015,0.025112152
unique_words,cseo,news,4,0.9465033,0.52712846,0.54605114,0.018922687
unique_words,cseo,news,3,0.9350208,0.42327964,0.41728088,-0.0059987605
unique_words,cseo,news,1,0.95723736,0.50883627,0.55413795,0.045301676
unique_words,cseo,news,2,0.87686586,0.58857214,0.4284128,-0.16015935
unique_words,cseo,news,8,0.96271265,0.5274353,0.5714047,0.043969393
unique_words,cseo,news,6,0.92207795,0.53113997,0.47711685,-0.054023117
unique_words,cseo,news,5,0.9074619,0.5012308,0.55999166,0.05876088
unique_words,cseo,news,7,0.93976,0.54775584,0.58570445,0.03794861
unique_words,cseo,news,10,0.9534715,0.49763417,0.50901985,0.011385679
unique_words,cseo,news,9,0.90359503,0.65003,0.53582954,-0.11420047
unique_words,cseo,retail,2,0.9137335,0.44825065,0.49040875,0.042158097
unique_words,cseo,retail,1,0.96289366,0.43152228,0.45498946,0.023467183
unique_words,cseo,retail,3,0.9204532,0.4747184,0.49605328,0.021334887
unique_words,cseo,retail,4,0.97134256,0.4508096,0.45335665,0.0025470555
unique_words,cseo,retail,5,0.91215307,0.46822822,0.47735608,0.009127855
unique_words,cseo,retail,6,0.9220461,0.4433152,0.47335738,0.030042171
unique_words,cseo,retail,7,0.96329504,0.4471315,0.46344507,0.016313553
unique_words,cseo,retail,8,0.973011,0.4705665,0.458455,-0.012111515
unique_words,cseo,retail,9,0.96366066,0.45037463,0.45946202,0.009087384
unique_words,cseo,retail,10,0.9806033,0.44701362,0.43710476,-0.009908855
unique_words,cseo,videogames,1,0.96009165,0.49756968,0.48548955,-0.012080133
unique_words,cseo,videogames,2,0.9598845,0.5856258,0.5857308,0.00010496378
unique_words,cseo,videogames,3,0.9257535,0.517732,0.5112003,-0.0065317154
unique_words,cseo,videogames,4,0.94590724,0.5632702,0.54667294,-0.016597271
unique_words,cseo,videogames,6,0.8704529,0.55066913,0.5715736,0.020904481
unique_words,cseo,videogames,7,0.96971726,0.5592565,0.5335174,-0.025739074
unique_words,cseo,videogames,5,0.9359883,0.6009501,0.60166794,0.00071781874
unique_words,cseo,videogames,8,0.9752866,0.5149702,0.5189711,0.004000902
unique_words,cseo,videogames,9,0.9380258,0.5457308,0.56445676,0.018725932
unique_words,cseo,videogames,10,0.9684526,0.57712376,0.57173026,-0.005393505
unique_words,cseo,web,1,0.97463477,0.38534203,0.37948984,-0.0058521926
unique_words,cseo,web,2,0.8972587,0.31307578,0.43937027,0.1262945
unique_words,cseo,web,5,0.8707665,0.4585356,0.5035689,0.045033276
unique_words,cseo,web,4,0.93114114,0.37467957,0.38643,0.01175043
unique_words,cseo,web,3,0.9903978,0.40713847,0.41759905,0.010460585
unique_words,cseo,web,8,0.8193886,0.40658128,0.40048414,-0.006097138
unique_words,cseo,web,7,0.85382843,0.3648895,0.44613746,0.081247956
unique_words,cseo,web,9,0.906932,0.38444707,0.41942072,0.03497365
unique_words,cseo,web,6,0.9477593,0.41152245,0.39475566,-0.016766787
unique_words,cseo,web,10,0.8668407,0.4007004,0.46463776,0.063937366
