method,dataset,category,target_idx,cos_orig_adv,cos_q_orig,cos_q_adv,query_sim_delta
llm_guidance,rewrite_to_rank,Plumbing Fixtures,5,0.91056484,0.5954745,0.6010691,0.005594611
llm_guidance,rewrite_to_rank,Plumbing Fixtures,6,0.9519531,0.60799915,0.59794265,-0.010056496
llm_guidance,rewrite_to_rank,Plumbing Fixtures,8,0.89551955,0.5576957,0.6088041,0.05110842
llm_guidance,rewrite_to_rank,Plumbing Fixtures,7,0.908329,0.5625148,0.59755623,0.03504145
llm_guidance,rewrite_to_rank,Plumbing Fixtures,10,0.90400076,0.5803511,0.5808341,0.00048297644
llm_guidance,rewrite_to_rank,Plumbing Fixtures,9,0.8401585,0.5957814,0.59779906,0.0020176768
llm_guidance,rewrite_to_rank,Vitamins & Supplements,1,0.8722439,0.67341745,0.6830349,0.009617448
llm_guidance,rewrite_to_rank,Vitamins & Supplements,3,0.90438765,0.6125113,0.6420113,0.029500008
llm_guidance,rewrite_to_rank,Vitamins & Supplements,4,0.9237863,0.5582717,0.5816546,0.023382902
llm_guidance,rewrite_to_rank,Vitamins & Supplements,2,0.91711986,0.6434978,0.64628935,0.002791524
llm_guidance,rewrite_to_rank,Vitamins & Supplements,6,0.82694805,0.6331398,0.5875393,-0.045600474
llm_guidance,rewrite_to_rank,Vitamins & Supplements,5,0.8380822,0.562392,0.6134511,0.051059127
llm_guidance,rewrite_to_rank,Vitamins & Supplements,7,0.9134111,0.51833737,0.5442487,0.025911331
llm_guidance,rewrite_to_rank,Vitamins & Supplements,8,0.7714235,0.45241094,0.5244522,0.07204127
llm_guidance,rewrite_to_rank,Womens Clothing,1,0.8340109,0.62745696,0.5738851,-0.05357188
llm_guidance,rewrite_to_rank,Vitamins & Supplements,10,0.839134,0.68212754,0.6708089,-0.011318624
llm_guidance,rewrite_to_rank,Womens Clothing,2,0.8347659,0.4489999,0.53431,0.08531007
llm_guidance,rewrite_to_rank,Vitamins & Supplements,9,0.81888604,0.53762126,0.6106382,0.07301694
llm_guidance,rewrite_to_rank,Womens Clothing,5,0.8572252,0.56139183,0.59958553,0.038193703
llm_guidance,rewrite_to_rank,Womens Clothing,3,0.89243096,0.6180097,0.5948798,-0.02312988
llm_guidance,rewrite_to_rank,Womens Clothing,6,0.90490484,0.6074177,0.5393493,-0.068068385
llm_guidance,rewrite_to_rank,Womens Clothing,4,0.8229101,0.583904,0.61011267,0.02620864
llm_guidance,rewrite_to_rank,Womens Clothing,7,0.91744584,0.5522756,0.5201951,-0.03208047
llm_guidance,rewrite_to_rank,Womens Clothing,10,0.9394282,0.5943636,0.59081185,-0.0035517216
llm_guidance,rewrite_to_rank,Womens Clothing,9,0.9170607,0.5573158,0.5626588,0.0053429604
llm_guidance,rewrite_to_rank,Womens Clothing,8,0.88781154,0.5763515,0.5638967,-0.012454808
llm_guidance,llm_rank_optimizer,books,1,0.9206901,0.5640372,0.5326494,-0.031387806
llm_guidance,llm_rank_optimizer,books,2,0.94067943,0.57928693,0.5558315,-0.023455441
llm_guidance,llm_rank_optimizer,books,3,0.9021175,0.572106,0.54989654,-0.022209466
llm_guidance,llm_rank_optimizer,books,4,0.87621075,0.571515,0.5364903,-0.035024703
llm_guidance,llm_rank_optimizer,books,5,0.9256957,0.5465578,0.5550159,0.0084581375
llm_guidance,llm_rank_optimizer,books,6,0.93384445,0.5546549,0.5437449,-0.010909975
llm_guidance,llm_rank_optimizer,books,8,0.90468895,0.5738844,0.53771627,-0.036168158
llm_guidance,llm_rank_optimizer,books,7,0.86106086,0.5579021,0.52861786,-0.029284239
llm_guidance,llm_rank_optimizer,books,9,0.8905215,0.5614672,0.535285,-0.026182175
llm_guidance,llm_rank_optimizer,books,10,0.882013,0.578241,0.5671979,-0.011043072
llm_guidance,llm_rank_optimizer,cameras,1,0.9372649,0.67648923,0.66503,-0.011459231
llm_guidance,llm_rank_optimizer,cameras,2,0.923169,0.662765,0.62547106,-0.03729397
llm_guidance,llm_rank_optimizer,cameras,3,0.9081211,0.666965,0.6199682,-0.046996832
llm_guidance,llm_rank_optimizer,cameras,4,0.9331846,0.64463913,0.59905744,-0.0455817
llm_guidance,llm_rank_optimizer,cameras,5,0.9366758,0.62908196,0.60132873,-0.027753234
llm_guidance,llm_rank_optimizer,cameras,6,0.92959535,0.644378,0.630525,-0.0138530135
llm_guidance,llm_rank_optimizer,cameras,7,0.91279215,0.6416279,0.59191513,-0.049712777
llm_guidance,llm_rank_optimizer,cameras,10,0.9356098,0.5952883,0.5648163,-0.03047198
llm_guidance,llm_rank_optimizer,cameras,8,0.9074794,0.6682006,0.60747135,-0.060729265
llm_guidance,llm_rank_optimizer,cameras,9,0.9263426,0.62595356,0.58821225,-0.037741303
llm_guidance,llm_rank_optimizer,coffee_machines,1,0.86758983,0.6214795,0.6254958,0.00401628
llm_guidance,llm_rank_optimizer,coffee_machines,3,0.92984164,0.6824726,0.6612277,-0.021244884
llm_guidance,llm_rank_optimizer,coffee_machines,2,0.9319636,0.7174771,0.6933099,-0.02416718
llm_guidance,llm_rank_optimizer,coffee_machines,4,0.92122746,0.6619445,0.6419176,-0.020026922
llm_guidance,llm_rank_optimizer,coffee_machines,6,0.92241216,0.71007156,0.6805569,-0.02951467
llm_guidance,llm_rank_optimizer,coffee_machines,5,0.9243241,0.6830745,0.6414223,-0.041652203
llm_guidance,llm_rank_optimizer,coffee_machines,9,0.9321329,0.6525782,0.6305778,-0.022000372
llm_guidance,llm_rank_optimizer,coffee_machines,7,0.93273795,0.6847104,0.65655214,-0.028158247
llm_guidance,llm_rank_optimizer,coffee_machines,8,0.94901925,0.687191,0.6719317,-0.0152593255
llm_guidance,llm_rank_optimizer,coffee_machines,10,0.93501306,0.71434176,0.7082095,-0.006132245
llm_guidance,llm_rank_optimizer,election_articles,1,0.7156296,0.6393352,0.5361353,-0.1031999
llm_guidance,llm_rank_optimizer,election_articles,2,0.65773386,0.586493,0.52118576,-0.06530726
llm_guidance,llm_rank_optimizer,election_articles,4,0.7107215,0.6718347,0.5233588,-0.14847589
llm_guidance,llm_rank_optimizer,election_articles,3,0.78842473,0.6267677,0.5164006,-0.11036712
llm_guidance,llm_rank_optimizer,election_articles,5,0.73076314,0.6212609,0.51504564,-0.10621524
llm_guidance,llm_rank_optimizer,election_articles,7,0.66306007,0.6395006,0.5181278,-0.12137282
llm_guidance,llm_rank_optimizer,election_articles,6,0.60078347,0.6871625,0.5213413,-0.1658212
llm_guidance,llm_rank_optimizer,election_articles,8,0.7035111,0.62522066,0.50693464,-0.11828601
llm_guidance,llm_rank_optimizer,election_articles,9,0.6983706,0.6357826,0.5062009,-0.12958169
llm_guidance,llm_rank_optimizer,election_articles,10,0.6233562,0.62594604,0.5079708,-0.117975235
llm_guidance,cseo,books,1,0.93373114,0.5695341,0.5408014,-0.028732717
llm_guidance,cseo,books,2,0.9420557,0.57667863,0.5303453,-0.046333313
llm_guidance,cseo,books,3,0.82389706,0.54112756,0.5293134,-0.011814177
llm_guidance,cseo,books,6,0.8980353,0.5337393,0.55075115,0.017011821
llm_guidance,cseo,books,4,0.9538803,0.48992914,0.44507462,-0.04485452
llm_guidance,cseo,books,7,0.94017106,0.54776907,0.49316865,-0.054600418
llm_guidance,cseo,books,5,0.8938054,0.4816802,0.53607285,0.054392636
llm_guidance,cseo,books,8,0.9290021,0.467512,0.47414514,0.0066331327
llm_guidance,cseo,books,9,0.9331039,0.58117396,0.5174407,-0.06373328
llm_guidance,cseo,books,10,0.91354084,0.57213944,0.46403146,-0.108107984
llm_guidance,cseo,debate,1,0.8895807,0.65594274,0.56371427,-0.09222847
llm_guidance,cseo,debate,3,0.95921344,0.5537249,0.48409894,-0.069625944
llm_guidance,cseo,debate,2,0.9404228,0.51917076,0.47289732,-0.04627344
llm_guidance,cseo,debate,4,0.9508514,0.6114144,0.6003319,-0.01108247
llm_guidance,cseo,debate,6,0.93082595,0.6051152,0.5991029,-0.006012261
llm_guidance,cseo,debate,5,0.90453994,0.58411777,0.48338097,-0.1007368
llm_guidance,cseo,debate,8,0.93095183,0.46055335,0.41963726,-0.040916085
llm_guidance,cseo,debate,7,0.9172975,0.563348,0.47007537,-0.09327263
llm_guidance,cseo,debate,9,0.94420993,0.51046735,0.468189,-0.04227835
llm_guidance,cseo,debate,10,0.94264317,0.43401474,0.41155565,-0.02245909
llm_guidance,cseo,news,1,0.88270384,0.50883627,0.55066717,0.041830897
llm_guidance,cseo,news,2,0.91439766,0.58857214,0.5511005,-0.037471652
llm_guidance,cseo,news,4,0.9148645,0.52712846,0.53044295,0.003314495
llm_guidance,cseo,news,5,0.90352875,0.50123084,0.4488768,-0.052354038
llm_guidance,cseo,news,3,0.8634765,0.42327964,0.47860658,0.05532694
llm_guidance,cseo,news,6,0.93840826,0.53113997,0.5118314,-0.019308567
llm_guidance,cseo,news,8,0.9700317,0.5274353,0.4877244,-0.03971091
llm_guidance,cseo,news,9,0.8525827,0.65003,0.48419315,-0.16583687
llm_guidance,cseo,retail,1,0.9836743,0.43152228,0.4212517,-0.010270566
llm_guidance,cseo,news,7,0.9132533,0.54775584,0.48784482,-0.059911013
llm_guidance,cseo,news,10,0.9475153,0.49763417,0.44341967,-0.054214507
llm_guidance,cseo,retail,2,0.95791185,0.44825065,0.46015963,0.011908978
llm_guidance,cseo,retail,3,0.97717285,0.4747184,0.48440132,0.009682924
llm_guidance,cseo,retail,5,0.97596115,0.46822822,0.48161116,0.0133829415
llm_guidance,cseo,retail,4,0.9758303,0.4508096,0.4545496,0.0037400126
llm_guidance,cseo,retail,6,0.9516456,0.4433152,0.4498287,0.006513506
llm_guidance,cseo,retail,7,0.9732681,0.44713154,0.45810348,0.010971934
llm_guidance,cseo,retail,8,0.97616684,0.47056657,0.4565288,-0.014037758
llm_guidance,cseo,retail,9,0.97577214,0.45037463,0.44612694,-0.004247695
llm_guidance,cseo,retail,10,0.9685906,0.44701362,0.4499043,0.0028906763
llm_guidance,cseo,videogames,2,0.8908976,0.5856258,0.5351046,-0.050521255
llm_guidance,cseo,videogames,1,0.94871545,0.49756968,0.47967374,-0.017895937
llm_guidance,cseo,videogames,3,0.95284104,0.517732,0.49361026,-0.024121761
llm_guidance,cseo,videogames,4,0.9226056,0.5632702,0.5391401,-0.024130106
llm_guidance,cseo,videogames,6,0.8854718,0.55066913,0.54969215,-0.0009769797
llm_guidance,cseo,videogames,5,0.9495121,0.6009501,0.5617683,-0.03918183
llm_guidance,cseo,videogames,7,0.95548224,0.5592565,0.5137112,-0.04554528
llm_guidance,cseo,videogames,8,0.97275764,0.5149702,0.50773823,-0.0072319508
llm_guidance,cseo,videogames,10,0.9410578,0.57712376,0.5457105,-0.031413257
llm_guidance,cseo,web,2,0.9608836,0.31307578,0.33745217,0.024376392
llm_guidance,cseo,videogames,9,0.9537816,0.5457308,0.518955,-0.026775837
llm_guidance,cseo,web,1,0.9648744,0.38534203,0.41105753,0.0257155
llm_guidance,cseo,web,3,0.93357766,0.40713847,0.3473028,-0.059835672
llm_guidance,cseo,web,6,0.9491427,0.41152245,0.39876384,-0.012758613
llm_guidance,cseo,web,5,0.6610764,0.4585356,0.49150407,0.03296846
llm_guidance,cseo,web,4,0.89573157,0.37467957,0.3418032,-0.032876372
llm_guidance,cseo,web,8,0.9228922,0.40658128,0.40450564,-0.0020756423
llm_guidance,cseo,web,9,0.9358127,0.38444707,0.40170938,0.01726231
llm_guidance,cseo,web,7,0.9297029,0.3648895,0.40156975,0.03668025
llm_guidance,cseo,web,10,0.9069433,0.4007004,0.37226114,-0.028439254
