method,dataset,category,target_idx,cos_orig_adv,cos_q_orig,cos_q_adv,query_sim_delta
stealthrank,rewrite_to_rank,Vitamins & Supplements,7,0.9733993,0.51833737,0.5255321,0.0071947575
stealthrank,rewrite_to_rank,Vitamins & Supplements,8,0.86327374,0.45241094,0.539739,0.08732808
stealthrank,rewrite_to_rank,Vitamins & Supplements,9,0.87235594,0.53762126,0.6167128,0.07909155
stealthrank,rewrite_to_rank,Vitamins & Supplements,10,0.8800271,0.68212754,0.67426777,-0.0078597665
stealthrank,rewrite_to_rank,Womens Clothing,1,0.9500896,0.62745696,0.6505931,0.023136139
stealthrank,rewrite_to_rank,Womens Clothing,2,0.82575154,0.4489999,0.5143106,0.06531069
stealthrank,rewrite_to_rank,Womens Clothing,3,0.9166904,0.6180097,0.6186719,0.0006622076
stealthrank,rewrite_to_rank,Womens Clothing,4,0.9693194,0.583904,0.57589847,-0.008005559
stealthrank,rewrite_to_rank,Womens Clothing,5,0.883792,0.56139183,0.6160905,0.054698646
stealthrank,rewrite_to_rank,Womens Clothing,6,0.9160392,0.6074177,0.5827389,-0.024678826
stealthrank,rewrite_to_rank,Womens Clothing,7,0.9542698,0.5522756,0.56177413,0.009498537
stealthrank,rewrite_to_rank,Womens Clothing,8,0.9061748,0.5763515,0.6312548,0.05490327
stealthrank,rewrite_to_rank,Womens Clothing,9,0.93555105,0.5573158,0.5917061,0.03439027
stealthrank,rewrite_to_rank,Womens Clothing,10,0.97789407,0.5943636,0.6037197,0.009356141
stealthrank,llm_rank_optimizer,books,1,0.8285544,0.5640372,0.5464884,-0.0175488
stealthrank,llm_rank_optimizer,books,2,0.8764217,0.57928693,0.5479021,-0.031384826
stealthrank,llm_rank_optimizer,books,3,0.93668246,0.572106,0.5672837,-0.004822314
stealthrank,llm_rank_optimizer,books,4,0.9391787,0.571515,0.56999797,-0.0015170574
stealthrank,llm_rank_optimizer,books,5,0.86421394,0.5465578,0.54692054,0.00036275387
stealthrank,llm_rank_optimizer,books,6,0.97584534,0.5546549,0.5526992,-0.001955688
stealthrank,llm_rank_optimizer,books,7,0.974174,0.5579021,0.5714045,0.013502419
stealthrank,llm_rank_optimizer,books,8,0.9662438,0.5738844,0.5581685,-0.015715957
stealthrank,llm_rank_optimizer,books,9,0.9479287,0.5614672,0.5557148,-0.0057523847
stealthrank,llm_rank_optimizer,books,10,0.9365405,0.578241,0.55875254,-0.019488454
stealthrank,llm_rank_optimizer,cameras,1,0.9322406,0.67648923,0.6724609,-0.0040283203
stealthrank,llm_rank_optimizer,cameras,2,0.87120265,0.662765,0.60685074,-0.055914283
stealthrank,llm_rank_optimizer,cameras,3,0.9328482,0.666965,0.6513171,-0.015647888
stealthrank,llm_rank_optimizer,cameras,4,0.9702747,0.64463913,0.6385027,-0.0061364174
stealthrank,llm_rank_optimizer,cameras,5,0.97805583,0.62908196,0.61409473,-0.01498723
stealthrank,llm_rank_optimizer,cameras,6,0.97388446,0.644378,0.64055943,-0.0038185716
stealthrank,llm_rank_optimizer,cameras,7,0.9672408,0.6416279,0.5970794,-0.04454851
stealthrank,llm_rank_optimizer,cameras,8,0.9541722,0.6682006,0.6508709,-0.017329693
stealthrank,llm_rank_optimizer,cameras,9,0.95664096,0.62595356,0.63212895,0.006175399
stealthrank,llm_rank_optimizer,cameras,10,0.95307994,0.5952883,0.583278,-0.012010276
stealthrank,llm_rank_optimizer,coffee_machines,1,0.96753025,0.6214795,0.59887505,-0.022604465
stealthrank,llm_rank_optimizer,coffee_machines,2,0.98179454,0.7174771,0.692827,-0.024650097
stealthrank,llm_rank_optimizer,coffee_machines,3,0.92212117,0.6824726,0.64248425,-0.03998834
stealthrank,llm_rank_optimizer,coffee_machines,4,0.92479813,0.6619445,0.64386153,-0.018082976
stealthrank,llm_rank_optimizer,coffee_machines,5,0.96795243,0.6830745,0.67707354,-0.006000936
stealthrank,llm_rank_optimizer,coffee_machines,6,0.9754611,0.71007156,0.69253254,-0.017539024
stealthrank,llm_rank_optimizer,coffee_machines,7,0.96579784,0.6847104,0.673241,-0.011469364
stealthrank,llm_rank_optimizer,coffee_machines,8,0.9188522,0.687191,0.66990495,-0.017286062
stealthrank,llm_rank_optimizer,coffee_machines,9,0.9407579,0.6525782,0.6209794,-0.031598747
stealthrank,llm_rank_optimizer,coffee_machines,10,0.96000636,0.71434176,0.6697969,-0.044544876
stealthrank,llm_rank_optimizer,election_articles,1,0.8682184,0.6393352,0.6211531,-0.018182099
stealthrank,llm_rank_optimizer,election_articles,2,0.9039793,0.586493,0.5846664,-0.001826644
stealthrank,llm_rank_optimizer,election_articles,3,0.88293254,0.6267677,0.58649683,-0.040270865
stealthrank,llm_rank_optimizer,election_articles,4,0.9463333,0.6718347,0.6906097,0.018774986
stealthrank,llm_rank_optimizer,election_articles,5,0.91130066,0.6212609,0.6126921,-0.008568764
stealthrank,llm_rank_optimizer,election_articles,6,0.9044803,0.6871625,0.65717053,-0.029991984
stealthrank,llm_rank_optimizer,election_articles,7,0.94456977,0.6395006,0.6100154,-0.029485226
stealthrank,llm_rank_optimizer,election_articles,8,0.95188713,0.62522066,0.6516017,0.026381016
stealthrank,llm_rank_optimizer,election_articles,9,0.910276,0.6357826,0.5923451,-0.04343748
stealthrank,llm_rank_optimizer,election_articles,10,0.9035821,0.62594604,0.59991014,-0.026035905
stealthrank,cseo,books,1,0.9173118,0.5695341,0.61540806,0.04587394
stealthrank,cseo,books,2,0.9602442,0.57667863,0.55031383,-0.026364803
stealthrank,cseo,books,3,0.9225151,0.54112756,0.54399204,0.00286448
stealthrank,cseo,books,4,0.9469068,0.48992914,0.5719937,0.08206457
stealthrank,cseo,books,5,0.8960582,0.4816802,0.55323064,0.07155043
stealthrank,cseo,books,6,0.9809715,0.5337393,0.5807214,0.04698205
stealthrank,cseo,books,7,0.9795978,0.54776907,0.5956212,0.04785216
stealthrank,cseo,books,8,0.93166,0.467512,0.52129436,0.053782344
stealthrank,cseo,books,9,0.9541643,0.58117396,0.6398244,0.058650434
stealthrank,cseo,books,10,0.96748006,0.57213944,0.5836273,0.011487842
stealthrank,cseo,debate,1,0.97629017,0.65594274,0.6487174,-0.0072253346
stealthrank,cseo,debate,2,0.99019825,0.51917076,0.50164926,-0.0175215
stealthrank,cseo,debate,3,0.89870065,0.5537249,0.6642343,0.110509396
stealthrank,cseo,debate,4,0.9774109,0.6114144,0.64734954,0.035935163
stealthrank,cseo,debate,5,0.9538123,0.58411777,0.61774766,0.033629894
stealthrank,cseo,debate,6,0.96738005,0.6051152,0.6265014,0.021386206
stealthrank,cseo,debate,7,0.98017734,0.563348,0.60469794,0.041349947
stealthrank,cseo,debate,8,0.9433136,0.46055335,0.58088464,0.12033129
stealthrank,cseo,debate,9,0.9883109,0.51046735,0.5457214,0.03525406
stealthrank,cseo,debate,10,0.89153963,0.43401474,0.5936381,0.15962338
stealthrank,cseo,news,1,0.97885036,0.50883627,0.5000277,-0.008808553
stealthrank,cseo,news,2,0.9776544,0.58857214,0.5851157,-0.0034564734
stealthrank,cseo,news,3,0.94723177,0.42327964,0.51349986,0.09022021
stealthrank,cseo,news,4,0.96383697,0.52712846,0.56945324,0.04232478
stealthrank,cseo,news,5,0.93250847,0.50123084,0.61528563,0.1140548
stealthrank,cseo,news,6,0.9506086,0.53113997,0.5863405,0.055200517
stealthrank,cseo,news,7,0.9456361,0.54775584,0.59418994,0.046434104
stealthrank,cseo,news,8,0.94535434,0.5274353,0.631027,0.10359168
stealthrank,cseo,news,9,0.9673188,0.65003,0.64492774,-0.005102277
stealthrank,cseo,news,10,0.9580223,0.49763417,0.50368965,0.0060554743
stealthrank,cseo,retail,1,0.97268075,0.43152228,0.4960932,0.06457093
stealthrank,cseo,retail,2,0.9479934,0.44825065,0.5642332,0.11598253
stealthrank,cseo,retail,3,0.9856298,0.4747184,0.50549614,0.030777752
stealthrank,cseo,retail,4,0.98803234,0.4508096,0.47933012,0.028520525
stealthrank,cseo,retail,5,0.94946563,0.46822822,0.53349,0.06526178
stealthrank,cseo,retail,6,0.9632306,0.4433152,0.53820086,0.09488565
stealthrank,cseo,retail,7,0.9802575,0.44713154,0.48936453,0.04223299
stealthrank,cseo,retail,8,0.9735749,0.47056657,0.50434417,0.033777595
stealthrank,cseo,retail,9,0.96479535,0.45037463,0.48065087,0.030276239
stealthrank,cseo,retail,10,0.98019236,0.44701362,0.49224326,0.045229644
stealthrank,cseo,videogames,1,0.9625022,0.49756968,0.5432402,0.04567051
stealthrank,cseo,videogames,2,0.95794475,0.5856258,0.5970404,0.0114145875
stealthrank,cseo,videogames,3,0.96537536,0.517732,0.55335975,0.035627723
stealthrank,cseo,videogames,4,0.9279368,0.5632702,0.58522487,0.021954656
stealthrank,cseo,videogames,5,0.9642258,0.6009501,0.6579474,0.0569973
stealthrank,cseo,videogames,6,0.9585166,0.55066913,0.58999026,0.039321125
stealthrank,cseo,videogames,7,0.9634491,0.5592565,0.6115629,0.052306414
stealthrank,cseo,videogames,8,0.95085967,0.5149702,0.6046642,0.08969402
stealthrank,cseo,videogames,9,0.96885514,0.5457308,0.5109889,-0.034741938
stealthrank,cseo,videogames,10,0.92642456,0.57712376,0.6523636,0.07523984
stealthrank,cseo,web,1,0.9623786,0.38534203,0.4326106,0.04726857
stealthrank,cseo,web,2,0.8667041,0.31307578,0.44408923,0.13101345
stealthrank,cseo,web,3,0.9961026,0.40713847,0.4142985,0.0071600378
stealthrank,cseo,web,4,0.92742676,0.37467957,0.47141185,0.09673229
stealthrank,cseo,web,5,0.62517774,0.4585356,0.59029037,0.13175476
stealthrank,cseo,web,6,0.95078516,0.41152245,0.4621148,0.050592363
stealthrank,cseo,web,7,0.9008073,0.3648895,0.4671994,0.10230988
stealthrank,cseo,web,8,0.9358448,0.40658128,0.47563815,0.06905687
stealthrank,cseo,web,9,0.9757633,0.38444707,0.4088243,0.024377227
stealthrank,cseo,web,10,0.93233496,0.4007004,0.46994466,0.069244266
